,作物编号,作物名称,地块类型,种植季次,亩产量/斤,销售单价平均值/(元/斤),种植成本/(元/亩),预期销售量/斤,地块名称,地块面积/亩,豆类,种植规模,是否种,年份
772,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E7,0.6,0,0.0,0,2023
773,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E8,0.6,0,0.0,0,2023
774,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E9,0.6,0,0.0,0,2023
775,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E10,0.6,0,0.0,0,2023
776,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E11,0.6,0,0.0,0,2023
777,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E12,0.6,0,0.0,0,2023
778,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E13,0.6,0,0.0,0,2023
779,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E14,0.6,0,0.0,0,2023
780,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E15,0.6,0,0.3,1,2023
781,30,生菜,普通大棚,第一季,5000.0,5.25,2000.0,1500.0,E16,0.6,0,0.0,0,2023
782,30,生菜,智慧大棚,第一季,5000.0,5.25,2000.0,1500.0,F1,0.6,0,0.0,0,2023
783,30,生菜,智慧大棚,第一季,5000.0,5.25,2000.0,1500.0,F2,0.6,0,0.0,0,2023
784,30,生菜,智慧大棚,第一季,5000.0,5.25,2000.0,1500.0,F3,0.6,0,0.0,0,2023
785,30,生菜,智慧大棚,第一季,5000.0,5.25,2000.0,1500.0,F4,0.6,0,0.0,0,2023
786,30,生菜,智慧大棚,第二季,4500.0,6.300000000000001,2200.0,1350.0,F1,0.6,0,0.0,0,2023
787,30,生菜,智慧大棚,第二季,4500.0,6.300000000000001,2200.0,1350.0,F2,0.6,0,0.0,0,2023
788,30,生菜,智慧大棚,第二季,4500.0,6.300000000000001,2200.0,1350.0,F3,0.6,0,0.3,1,2023
789,30,生菜,智慧大棚,第二季,4500.0,6.300000000000001,2200.0,1350.0,F4,0.6,0,0.0,0,2023
790,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D1,15.0,0,0.0,0,2023
791,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D2,10.0,0,0.0,0,2023
792,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D3,14.0,0,0.0,0,2023
793,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D4,6.0,0,0.0,0,2023
794,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D5,10.0,0,0.0,0,2023
795,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D6,12.0,0,0.0,0,2023
796,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D7,22.0,0,0.0,0,2023
797,31,辣椒,水浇地,第一季,1600.0,7.25,1200.0,1200.0,D8,20.0,0,0.0,0,2023
798,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E1,0.6,0,0.0,0,2023
799,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E2,0.6,0,0.0,0,2023
800,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E3,0.6,0,0.0,0,2023
801,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E4,0.6,0,0.0,0,2023
802,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E5,0.6,0,0.0,0,2023
803,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E6,0.6,0,0.0,0,2023
804,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E7,0.6,0,0.0,0,2023
805,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E8,0.6,0,0.0,0,2023
806,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E9,0.6,0,0.0,0,2023
807,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E10,0.6,0,0.0,0,2023
808,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E11,0.6,0,0.0,0,2023
809,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E12,0.6,0,0.0,0,2023
810,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E13,0.6,0,0.0,0,2023
811,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E14,0.6,0,0.0,0,2023
812,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E15,0.6,0,0.0,0,2023
813,31,辣椒,普通大棚,第一季,2000.0,7.25,1200.0,1200.0,E16,0.6,0,0.6,1,2023
814,31,辣椒,智慧大棚,第一季,2000.0,7.25,1200.0,1200.0,F1,0.6,0,0.0,0,2023
815,31,辣椒,智慧大棚,第一季,2000.0,7.25,1200.0,1200.0,F2,0.6,0,0.0,0,2023
816,31,辣椒,智慧大棚,第一季,2000.0,7.25,1200.0,1200.0,F3,0.6,0,0.0,0,2023
817,31,辣椒,智慧大棚,第一季,2000.0,7.25,1200.0,1200.0,F4,0.6,0,0.0,0,2023
818,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D1,15.0,0,0.0,0,2023
819,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D2,10.0,0,0.0,0,2023
820,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D3,14.0,0,0.0,0,2023
821,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D4,6.0,0,0.0,0,2023
822,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D5,10.0,0,0.0,0,2023
823,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D6,12.0,0,0.0,0,2023
824,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D7,22.0,0,0.0,0,2023
825,32,空心菜,水浇地,第一季,10000.0,4.5,5000.0,3600.0,D8,20.0,0,0.0,0,2023
826,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E1,0.6,0,0.0,0,2023
827,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E2,0.6,0,0.0,0,2023
828,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E3,0.6,0,0.0,0,2023
829,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E4,0.6,0,0.0,0,2023
830,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E5,0.6,0,0.0,0,2023
831,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E6,0.6,0,0.0,0,2023
832,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E7,0.6,0,0.0,0,2023
833,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E8,0.6,0,0.0,0,2023
834,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E9,0.6,0,0.0,0,2023
835,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E10,0.6,0,0.0,0,2023
836,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E11,0.6,0,0.0,0,2023
837,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E12,0.6,0,0.0,0,2023
838,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E13,0.6,0,0.0,0,2023
839,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E14,0.6,0,0.0,0,2023
840,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E15,0.6,0,0.0,0,2023
841,32,空心菜,普通大棚,第一季,12000.0,4.5,5000.0,3600.0,E16,0.6,0,0.0,0,2023
842,32,空心菜,智慧大棚,第一季,12000.0,4.5,5000.0,3600.0,F1,0.6,0,0.3,1,2023
843,32,空心菜,智慧大棚,第一季,12000.0,4.5,5000.0,3600.0,F2,0.6,0,0.0,0,2023
844,32,空心菜,智慧大棚,第一季,12000.0,4.5,5000.0,3600.0,F3,0.6,0,0.0,0,2023
845,32,空心菜,智慧大棚,第一季,12000.0,4.5,5000.0,3600.0,F4,0.6,0,0.0,0,2023
846,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D1,15.0,0,0.0,0,2023
847,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D2,10.0,0,0.0,0,2023
848,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D3,14.0,0,0.0,0,2023
849,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D4,6.0,0,0.0,0,2023
850,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D5,10.0,0,0.0,0,2023
851,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D6,12.0,0,0.0,0,2023
852,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D7,22.0,0,0.0,0,2023
853,33,黄心菜,水浇地,第一季,5000.0,4.5,2500.0,1800.0,D8,20.0,0,0.0,0,2023
854,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E1,0.6,0,0.0,0,2023
855,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E2,0.6,0,0.0,0,2023
856,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E3,0.6,0,0.0,0,2023
857,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E4,0.6,0,0.0,0,2023
858,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E5,0.6,0,0.0,0,2023
859,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E6,0.6,0,0.0,0,2023
860,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E7,0.6,0,0.0,0,2023
861,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E8,0.6,0,0.0,0,2023
862,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E9,0.6,0,0.0,0,2023
863,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E10,0.6,0,0.0,0,2023
864,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E11,0.6,0,0.0,0,2023
865,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E12,0.6,0,0.0,0,2023
866,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E13,0.6,0,0.0,0,2023
867,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E14,0.6,0,0.0,0,2023
868,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E15,0.6,0,0.0,0,2023
869,33,黄心菜,普通大棚,第一季,6000.0,4.5,2500.0,1800.0,E16,0.6,0,0.0,0,2023
870,33,黄心菜,智慧大棚,第一季,6000.0,4.5,2500.0,1800.0,F1,0.6,0,0.3,1,2023
871,33,黄心菜,智慧大棚,第一季,6000.0,4.5,2500.0,1800.0,F2,0.6,0,0.0,0,2023
872,33,黄心菜,智慧大棚,第一季,6000.0,4.5,2500.0,1800.0,F3,0.6,0,0.0,0,2023
873,33,黄心菜,智慧大棚,第一季,6000.0,4.5,2500.0,1800.0,F4,0.6,0,0.0,0,2023
874,34,芹菜,智慧大棚,第二季,6000.0,4.8,1200.0,1800.0,F1,0.6,0,0.0,0,2023
875,34,芹菜,智慧大棚,第二季,6000.0,4.8,1200.0,1800.0,F2,0.6,0,0.0,0,2023
876,34,芹菜,智慧大棚,第二季,6000.0,4.8,1200.0,1800.0,F3,0.6,0,0.0,0,2023
877,34,芹菜,智慧大棚,第二季,6000.0,4.8,1200.0,1800.0,F4,0.6,0,0.3,1,2023
878,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D1,15.0,0,0.0,0,2023
879,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D2,10.0,0,10.0,1,2023
880,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D3,14.0,0,14.0,1,2023
881,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D4,6.0,0,6.0,1,2023
882,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D5,10.0,0,0.0,0,2023
883,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D6,12.0,0,0.0,0,2023
884,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D7,22.0,0,0.0,0,2023
885,35,大白菜,水浇地,第二季,5000.0,2.5,2000.0,150000.0,D8,20.0,0,0.0,0,2023
886,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D1,15.0,0,15.0,1,2023
887,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D2,10.0,0,0.0,0,2023
888,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D3,14.0,0,0.0,0,2023
889,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D4,6.0,0,0.0,0,2023
890,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D5,10.0,0,10.0,1,2023
891,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D6,12.0,0,0.0,0,2023
892,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D7,22.0,0,0.0,0,2023
893,36,白萝卜,水浇地,第二季,4000.0,2.5,500.0,100000.0,D8,20.0,0,0.0,0,2023
894,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D1,15.0,0,0.0,0,2023
895,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D2,10.0,0,0.0,0,2023
896,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D3,14.0,0,0.0,0,2023
897,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D4,6.0,0,0.0,0,2023
898,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D5,10.0,0,0.0,0,2023
899,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D6,12.0,0,12.0,1,2023
900,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D7,22.0,0,0.0,0,2023
901,37,红萝卜,水浇地,第二季,3000.0,3.25,500.0,36000.0,D8,20.0,0,0.0,0,2023
902,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E1,0.6,0,0.6,1,2023
903,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E2,0.6,0,0.6,1,2023
904,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E3,0.6,0,0.6,1,2023
905,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E4,0.6,0,0.0,0,2023
906,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E5,0.6,0,0.0,0,2023
907,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E6,0.6,0,0.0,0,2023
908,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E7,0.6,0,0.0,0,2023
909,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E8,0.6,0,0.0,0,2023
910,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E9,0.6,0,0.0,0,2023
911,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E10,0.6,0,0.0,0,2023
912,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E11,0.6,0,0.0,0,2023
913,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E12,0.6,0,0.0,0,2023
914,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E13,0.6,0,0.0,0,2023
915,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E14,0.6,0,0.0,0,2023
916,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E15,0.6,0,0.0,0,2023
917,38,榆黄菇,普通大棚,第二季,5000.0,57.5,3000.0,9000.0,E16,0.6,0,0.0,0,2023
918,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E1,0.6,0,0.0,0,2023
919,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E2,0.6,0,0.0,0,2023
920,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E3,0.6,0,0.0,0,2023
921,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E4,0.6,0,0.6,1,2023
922,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E5,0.6,0,0.6,1,2023
923,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E6,0.6,0,0.6,1,2023
924,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E7,0.6,0,0.0,0,2023
925,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E8,0.6,0,0.0,0,2023
926,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E9,0.6,0,0.0,0,2023
927,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E10,0.6,0,0.0,0,2023
928,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E11,0.6,0,0.0,0,2023
929,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E12,0.6,0,0.0,0,2023
930,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E13,0.6,0,0.0,0,2023
931,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E14,0.6,0,0.0,0,2023
932,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E15,0.6,0,0.0,0,2023
933,39,香菇,普通大棚,第二季,4000.0,19.0,2000.0,7199.999999999999,E16,0.6,0,0.0,0,2023
934,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E1,0.6,0,0.0,0,2023
935,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E2,0.6,0,0.0,0,2023
936,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E3,0.6,0,0.0,0,2023
937,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E4,0.6,0,0.0,0,2023
938,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E5,0.6,0,0.0,0,2023
939,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E6,0.6,0,0.0,0,2023
940,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E7,0.6,0,0.6,1,2023
941,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E8,0.6,0,0.6,1,2023
942,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E9,0.6,0,0.6,1,2023
943,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E10,0.6,0,0.0,0,2023
944,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E11,0.6,0,0.0,0,2023
945,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E12,0.6,0,0.0,0,2023
946,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E13,0.6,0,0.0,0,2023
947,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E14,0.6,0,0.0,0,2023
948,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E15,0.6,0,0.0,0,2023
949,40,白灵菇,普通大棚,第二季,10000.0,16.0,10000.0,18000.0,E16,0.6,0,0.0,0,2023
950,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E1,0.6,0,0.0,0,2023
951,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E2,0.6,0,0.0,0,2023
952,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E3,0.6,0,0.0,0,2023
953,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E4,0.6,0,0.0,0,2023
954,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E5,0.6,0,0.0,0,2023
955,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E6,0.6,0,0.0,0,2023
956,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E7,0.6,0,0.0,0,2023
957,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E8,0.6,0,0.0,0,2023
958,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E9,0.6,0,0.0,0,2023
959,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E10,0.6,0,0.6,1,2023
960,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E11,0.6,0,0.6,1,2023
961,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E12,0.6,0,0.6,1,2023
962,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E13,0.6,0,0.6,1,2023
963,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E14,0.6,0,0.6,1,2023
964,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E15,0.6,0,0.6,1,2023
965,41,羊肚菌,普通大棚,第二季,1000.0,100.0,10000.0,4200.0,E16,0.6,0,0.6,1,2023
