CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount,R_Score,F_Score,M_Score,RFM_Score,UserSegment,PreferredLoginDevice_encoded,MaritalStatus_encoded,Gender_encoded,PreferedOrderCat_encoded,Cluster,ClusterName,ChurnProbability,RiskLevel
54016,0,16.0,Mobile Phone,1,15.0,Single,4,Male,3.0,2.0,14.0,1.0,Mobile Phone,6,3,0,2.0,164.68,5,3,3,533,中等价值用户,0,2,1,4,1,新用户,0.01,低风险
54017,1,1.0,Mobile Phone,3,9.0,Single,5,Male,3.0,3.0,13.0,3.0,Laptop & Accessory,9,4,1,3.0,224.07,4,4,5,445,高价值用户,0,2,1,3,1,新用户,0.93,高风险
54018,0,23.0,Mobile Phone,3,10.0,Married,2,Female,3.0,2.0,13.0,9.0,Grocery,4,5,0,2.0,257.25,1,3,5,135,中等价值用户,0,1,0,1,3,低价值用户,0.0,低风险
54019,0,1.0,Mobile Phone,3,30.0,Married,5,Female,3.0,6.0,22.0,9.0,Laptop & Accessory,3,3,0,5.0,160.4,1,5,3,153,中等价值用户,0,1,0,3,0,高价值忠诚用户,0.05,低风险
54020,0,3.0,Mobile Phone,2,13.0,Married,5,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,4,0,2.0,153.04,5,3,2,532,普通用户,0,1,1,4,1,新用户,0.05,低风险
54021,0,17.0,Mobile Phone,1,13.0,Married,5,Female,3.0,7.0,15.0,15.0,Others,9,3,0,4.0,318.92,1,5,5,155,高价值用户,0,1,0,5,0,高价值忠诚用户,0.01,低风险
54022,0,22.0,Mobile Phone,1,17.0,Married,5,Male,4.0,13.0,15.0,10.0,Others,6,4,0,4.0,321.65,1,5,5,155,高价值用户,0,1,1,5,0,高价值忠诚用户,0.02,低风险
54023,1,1.0,Pad,1,31.0,Single,5,Male,4.0,2.0,25.0,1.0,Mobile Phone,3,1,1,2.0,149.39,5,3,2,532,普通用户,1,2,1,4,1,新用户,0.95,高风险
54024,1,13.0,Mobile Phone,3,17.0,Married,4,Female,4.0,2.0,22.0,8.0,Fashion,7,4,0,1.0,198.14,2,3,4,234,中等价值用户,0,1,0,0,3,低价值用户,0.91,高风险
54025,0,1.0,Pad,1,22.0,Married,5,Female,4.0,8.0,20.0,4.0,Mobile Phone,2,5,0,8.0,172.74,3,5,3,353,中等价值用户,1,1,0,4,0,高价值忠诚用户,0.07,低风险
54026,0,13.0,Mobile Phone,1,26.0,Married,4,Male,3.0,3.0,15.0,3.0,Laptop & Accessory,10,1,0,2.0,164.02,4,4,3,443,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54027,0,29.0,Mobile Phone,1,9.0,Married,5,Male,4.0,2.0,21.0,5.0,Mobile Phone,10,1,0,1.0,151.62,2,3,2,232,普通用户,0,1,1,4,1,新用户,0.01,低风险
54028,0,2.0,Mobile Phone,3,10.0,Married,4,Female,4.0,2.0,20.0,1.0,Mobile Phone,3,4,0,2.0,153.56,5,3,2,532,普通用户,0,1,0,4,1,新用户,0.07,低风险
54029,1,1.0,Phone,3,16.0,Single,4,Male,3.0,2.0,14.0,1.0,Mobile Phone,3,1,0,1.0,135.81,5,3,1,531,普通用户,2,2,1,4,2,普通活跃用户,0.95,高风险
54030,1,1.0,Mobile Phone,1,14.0,Single,4,Male,4.0,2.0,24.0,1.0,Mobile Phone,3,4,1,2.0,149.72,5,3,2,532,普通用户,0,2,1,4,1,新用户,0.94,高风险
54031,0,13.0,Mobile Phone,3,17.0,Married,5,Female,4.0,2.0,14.0,8.0,Laptop & Accessory,3,3,1,2.0,181.73,2,3,4,234,中等价值用户,0,1,0,3,1,新用户,0.01,低风险
54032,0,5.0,Mobile Phone,1,27.0,Married,4,Male,3.0,2.0,12.0,3.0,Laptop & Accessory,3,3,0,1.0,166.97,4,3,3,433,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54033,0,8.0,Mobile Phone,3,11.0,Married,4,Male,4.0,2.0,14.0,3.0,Fashion,4,1,1,1.0,222.13,4,3,5,435,中等价值用户,0,1,1,0,3,低价值用户,0.04,低风险
54034,0,3.0,Phone,1,14.0,Single,4,Male,3.0,2.0,15.0,3.0,Mobile Phone,5,5,0,1.0,145.62,4,3,2,432,普通用户,2,2,1,4,2,普通活跃用户,0.09,低风险
54035,0,11.0,Mobile Phone,1,14.0,Married,4,Male,4.0,2.0,23.0,5.0,Laptop & Accessory,7,5,1,1.0,167.84,2,3,3,233,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54036,0,9.0,Mobile Phone,1,23.0,Married,5,Female,3.0,2.0,12.0,3.0,Laptop & Accessory,2,4,1,2.0,172.88,4,3,3,433,中等价值用户,0,1,0,3,1,新用户,0.05,低风险
54037,0,19.0,Mobile Phone,1,32.0,Married,5,Female,4.0,4.0,14.0,9.0,Laptop & Accessory,2,1,0,1.0,184.06,1,5,4,154,高价值用户,0,1,0,3,1,新用户,0.0,低风险
54038,0,13.0,Pad,2,9.0,Single,5,Male,4.0,2.0,22.0,9.0,Laptop & Accessory,3,1,0,2.0,163.86,1,3,3,133,中等价值用户,1,2,1,3,1,新用户,0.0,低风险
54039,0,14.0,Mobile Phone,1,7.0,Married,4,Male,4.0,12.0,15.0,17.0,Grocery,4,5,0,10.0,293.23,1,5,5,155,高价值用户,0,1,1,1,0,高价值忠诚用户,0.01,低风险
54040,0,1.0,Mobile Phone,1,7.0,Married,5,Female,3.0,2.0,14.0,1.0,Mobile Phone,3,3,1,1.0,154.33,5,3,3,533,中等价值用户,0,1,0,4,1,新用户,0.02,低风险
54041,0,1.0,Mobile Phone,3,9.0,Single,2,Female,3.0,2.0,15.0,8.0,Laptop & Accessory,2,3,0,1.0,190.0,2,3,4,234,中等价值用户,0,2,0,3,1,新用户,0.03,低风险
54042,0,22.0,Pad,1,29.0,Married,4,Female,3.0,5.0,15.0,8.0,Grocery,5,1,0,1.0,296.74,2,5,5,255,高价值用户,1,1,0,1,3,低价值用户,0.0,低风险
54043,0,18.0,Mobile Phone,1,7.0,Married,2,Male,4.0,3.0,16.0,3.0,Laptop & Accessory,4,5,0,3.0,175.33,4,4,4,444,高价值用户,0,1,1,3,1,新用户,0.01,低风险
54044,1,1.0,Pad,1,23.0,Married,6,Male,3.0,4.0,24.0,1.0,Mobile Phone,3,5,1,4.0,148.07,5,5,2,552,普通用户,1,1,1,4,2,普通活跃用户,0.86,高风险
54045,1,23.0,Mobile Phone,1,31.0,Single,4,Male,4.0,2.0,17.0,1.0,Mobile Phone,3,1,0,1.0,150.87,5,3,2,532,普通用户,0,2,1,4,1,新用户,0.86,高风险
54046,0,13.0,Mobile Phone,3,24.0,Married,5,Male,3.0,2.0,17.0,4.0,Laptop & Accessory,4,4,0,2.0,180.07,3,3,4,334,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54047,0,15.0,Mobile Phone,3,15.0,Married,4,Female,3.0,2.0,22.0,5.0,Laptop & Accessory,7,4,0,2.0,168.93,2,3,3,233,中等价值用户,0,1,0,3,1,新用户,0.02,低风险
54048,0,16.0,Mobile Phone,1,13.0,Married,4,Male,3.0,2.0,14.0,8.0,Fashion,11,5,0,4.0,258.48,2,3,5,235,中等价值用户,0,1,1,0,3,低价值用户,0.02,低风险
54049,0,5.0,Mobile Phone,3,17.0,Married,4,Female,3.0,2.0,12.0,5.0,Laptop & Accessory,4,1,1,1.0,190.83,2,3,4,234,中等价值用户,0,1,0,3,1,新用户,0.01,低风险
54050,0,8.0,Mobile Phone,3,10.0,Married,5,Female,4.0,2.0,13.0,2.0,Laptop & Accessory,5,1,1,1.0,206.03,5,3,4,534,中等价值用户,0,1,0,3,1,新用户,0.0,低风险
54051,0,5.0,Mobile Phone,1,11.0,Married,2,Female,4.0,3.0,13.0,3.0,Mobile Phone,10,3,0,3.0,164.78,4,4,3,443,中等价值用户,0,1,0,4,1,新用户,0.06,低风险
54052,0,1.0,Pad,1,13.0,Married,2,Male,4.0,8.0,19.0,8.0,Mobile Phone,2,1,0,3.0,150.44,2,5,2,252,普通用户,1,1,1,4,0,高价值忠诚用户,0.13,低风险
54053,0,19.0,Pad,1,7.0,Single,4,Male,3.0,2.0,13.0,4.0,Laptop & Accessory,6,3,0,2.0,178.99,3,3,4,334,中等价值用户,1,2,1,3,1,新用户,0.0,低风险
54054,0,7.0,Mobile Phone,3,17.0,Single,4,Male,3.0,2.0,15.0,10.0,Laptop & Accessory,3,3,0,1.0,179.87,1,3,4,134,中等价值用户,0,2,1,3,1,新用户,0.01,低风险
54055,0,2.0,Pad,3,7.0,Married,5,Male,3.0,2.0,13.0,8.0,Laptop & Accessory,3,1,1,1.0,193.34,2,3,4,234,中等价值用户,1,1,1,3,1,新用户,0.03,低风险
54056,1,1.0,Pad,3,31.0,Single,2,Male,3.0,2.0,18.0,1.0,Mobile Phone,3,5,0,2.0,135.91,5,3,1,531,普通用户,1,2,1,4,2,普通活跃用户,0.9,高风险
54057,0,13.0,Pad,3,28.0,Married,6,Female,3.0,2.0,20.0,3.0,Laptop & Accessory,8,3,0,1.0,182.36,4,3,4,434,中等价值用户,1,1,0,3,1,新用户,0.06,低风险
54058,0,1.0,Phone,1,9.0,Married,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,3,4,0,2.0,147.26,4,3,2,432,普通用户,2,1,1,4,2,普通活跃用户,0.07,低风险
54059,0,8.0,Pad,1,29.0,Married,5,Male,3.0,7.0,16.0,12.0,Laptop & Accessory,3,1,1,4.0,182.47,1,5,4,154,高价值用户,1,1,1,3,0,高价值忠诚用户,0.0,低风险
54060,1,1.0,Mobile Phone,3,20.0,Single,4,Female,3.0,3.0,12.0,3.0,Laptop & Accessory,5,3,1,3.0,223.54,4,4,5,445,高价值用户,0,2,0,3,1,新用户,0.87,高风险
54061,0,21.0,Pad,1,21.0,Married,4,Male,4.0,2.0,19.0,8.0,Laptop & Accessory,10,4,0,1.0,179.67,2,3,4,234,中等价值用户,1,1,1,3,1,新用户,0.03,低风险
54062,0,33.0,Mobile Phone,3,18.0,Married,5,Female,3.0,2.0,17.0,1.0,Laptop & Accessory,6,5,0,1.0,178.8,5,3,4,534,中等价值用户,0,1,0,3,1,新用户,0.04,低风险
54063,0,13.0,Mobile Phone,1,16.0,Married,4,Male,3.0,8.0,26.0,10.0,Laptop & Accessory,3,5,0,5.0,176.51,1,5,4,154,高价值用户,0,1,1,3,0,高价值忠诚用户,0.0,低风险
54064,0,12.0,Pad,1,15.0,Married,5,Female,3.0,2.0,17.0,8.0,Laptop & Accessory,3,4,1,2.0,146.33,2,3,2,232,普通用户,1,1,0,3,1,新用户,0.04,低风险
54065,0,31.0,Mobile Phone,3,28.0,Married,4,Female,4.0,2.0,15.0,1.0,Grocery,6,1,1,2.0,303.75,5,3,5,535,中等价值用户,0,1,0,1,3,低价值用户,0.0,低风险
54066,1,1.0,Pad,1,12.0,Single,2,Female,3.0,2.0,15.0,4.0,Mobile Phone,5,3,1,1.0,149.32,3,3,2,332,普通用户,1,2,0,4,2,普通活跃用户,0.67,高风险
54067,0,12.0,Mobile Phone,1,16.0,Married,4,Male,4.0,2.0,20.0,4.0,Mobile Phone,4,1,0,2.0,172.71,3,3,3,333,中等价值用户,0,1,1,4,1,新用户,0.01,低风险
54068,0,23.0,Pad,1,9.0,Married,4,Male,3.0,5.0,15.0,4.0,Others,5,1,0,3.0,316.61,3,5,5,355,高价值用户,1,1,1,5,1,新用户,0.02,低风险
54069,0,16.0,Mobile Phone,3,19.0,Married,4,Male,4.0,2.0,13.0,1.0,Laptop & Accessory,5,1,1,1.0,175.87,5,3,4,534,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54070,1,1.0,Pad,2,29.0,Married,5,Female,3.0,2.0,13.0,1.0,Mobile Phone,3,4,0,2.0,153.63,5,3,2,532,普通用户,1,1,0,4,2,普通活跃用户,0.89,高风险
54071,0,9.0,Mobile Phone,3,25.0,Married,4,Male,4.0,2.0,17.0,5.0,Laptop & Accessory,2,5,0,1.0,25.0,2,3,1,231,普通用户,0,1,1,3,1,新用户,0.09,低风险
54072,0,2.0,Pad,1,23.0,Single,4,Male,3.0,2.0,15.0,5.0,Mobile Phone,3,3,0,1.0,146.44,2,3,2,232,普通用户,1,2,1,4,2,普通活跃用户,0.12,低风险
54073,0,5.0,Pad,1,10.0,Married,4,Male,3.0,3.0,14.0,4.0,Mobile Phone,3,5,1,1.0,155.65,3,4,3,343,中等价值用户,1,1,1,4,2,普通活跃用户,0.02,低风险
54074,0,13.0,Pad,1,16.0,Married,2,Male,4.0,2.0,23.0,3.0,Mobile Phone,3,4,0,2.0,153.1,4,3,2,432,普通用户,1,1,1,4,1,新用户,0.0,低风险
54075,0,8.0,Mobile Phone,3,7.0,Single,4,Male,3.0,3.0,22.0,3.0,Fashion,3,1,0,2.0,223.88,4,4,5,445,高价值用户,0,2,1,0,3,低价值用户,0.07,低风险
54076,0,8.0,Mobile Phone,3,20.0,Married,4,Male,3.0,2.0,19.0,3.0,Fashion,3,3,0,2.0,211.28,4,3,5,435,中等价值用户,0,1,1,0,3,低价值用户,0.01,低风险
54077,0,1.0,Mobile Phone,1,7.0,Single,4,Male,4.0,8.0,14.0,7.0,Mobile Phone,2,5,0,4.0,153.67,2,5,3,253,中等价值用户,0,2,1,4,0,高价值忠诚用户,0.14,低风险
54078,0,3.0,Mobile Phone,1,7.0,Married,4,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,2,5,0,2.0,178.73,4,3,4,434,中等价值用户,0,1,1,3,1,新用户,0.06,低风险
54079,0,6.0,Pad,1,22.0,Married,4,Female,3.0,2.0,19.0,3.0,Laptop & Accessory,7,1,0,1.0,191.67,4,3,4,434,中等价值用户,1,1,0,3,1,新用户,0.0,低风险
54080,0,5.0,Pad,1,7.0,Married,6,Male,3.0,9.0,22.0,8.0,Laptop & Accessory,3,5,0,2.0,175.03,2,5,4,254,高价值用户,1,1,1,3,0,高价值忠诚用户,0.01,低风险
54081,1,1.0,Phone,1,24.0,Married,5,Male,3.0,2.0,13.0,4.0,Mobile Phone,7,1,0,1.0,148.67,3,3,2,332,普通用户,2,1,1,4,2,普通活跃用户,0.86,高风险
54082,0,12.0,Mobile Phone,3,7.0,Single,5,Male,3.0,2.0,15.0,1.0,Mobile Phone,6,5,0,1.0,153.58,5,3,2,532,普通用户,0,2,1,4,1,新用户,0.06,低风险
54083,0,9.0,Mobile Phone,3,14.0,Married,4,Female,3.0,2.0,12.0,10.0,Laptop & Accessory,3,1,1,2.0,177.04,1,3,4,134,中等价值用户,0,1,0,3,1,新用户,0.0,低风险
54084,0,1.0,Mobile Phone,3,16.0,Single,4,Male,3.0,2.0,15.0,8.0,Laptop & Accessory,3,1,0,1.0,166.05,2,3,3,233,中等价值用户,0,2,1,3,1,新用户,0.02,低风险
54085,0,6.0,Mobile Phone,1,12.0,Single,5,Male,3.0,2.0,25.0,3.0,Laptop & Accessory,10,1,0,1.0,221.79,4,3,5,435,中等价值用户,0,2,1,3,1,新用户,0.01,低风险
54086,1,1.0,Pad,3,33.0,Married,4,Male,4.0,2.0,12.0,9.0,Laptop & Accessory,3,1,1,1.0,181.17,1,3,4,134,中等价值用户,1,1,1,3,1,新用户,0.91,高风险
54087,1,17.0,Mobile Phone,3,31.0,Single,4,Male,4.0,3.0,14.0,3.0,Fashion,8,5,1,3.0,229.48,4,4,5,445,高价值用户,0,2,1,0,3,低价值用户,0.77,高风险
54088,0,28.0,Mobile Phone,1,16.0,Married,4,Female,4.0,3.0,12.0,4.0,Laptop & Accessory,5,3,0,1.0,153.97,3,4,3,343,中等价值用户,0,1,0,3,1,新用户,0.07,低风险
54089,0,7.0,Pad,1,14.0,Married,4,Male,3.0,3.0,21.0,9.0,Laptop & Accessory,3,3,0,3.0,184.68,1,4,4,144,高价值用户,1,1,1,3,1,新用户,0.01,低风险
54090,0,17.0,Mobile Phone,1,18.0,Married,4,Male,2.0,2.0,18.0,10.0,Fashion,3,3,0,2.0,200.1,1,3,4,134,中等价值用户,0,1,1,0,3,低价值用户,0.0,低风险
54091,0,12.0,Pad,2,7.0,Married,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,2,4,1,2.0,154.91,4,3,3,433,中等价值用户,1,1,1,4,2,普通活跃用户,0.03,低风险
54092,0,29.0,Mobile Phone,2,33.0,Married,2,Male,4.0,2.0,15.0,5.0,Others,6,4,1,2.0,321.36,2,3,5,235,中等价值用户,0,1,1,5,1,新用户,0.0,低风险
54093,0,5.0,Phone,1,9.0,Married,6,Female,3.0,2.0,12.0,1.0,Mobile Phone,3,1,1,2.0,136.29,5,3,1,531,普通用户,2,1,0,4,2,普通活跃用户,0.05,低风险
54094,0,13.0,Mobile Phone,3,22.0,Single,4,Male,4.0,2.0,13.0,11.0,Grocery,2,5,0,5.0,258.41,1,3,5,135,中等价值用户,0,2,1,1,3,低价值用户,0.02,低风险
54095,0,16.0,Pad,1,30.0,Single,5,Male,3.0,4.0,13.0,8.0,Laptop & Accessory,3,3,0,3.0,168.32,2,5,3,253,中等价值用户,1,2,1,3,1,新用户,0.0,低风险
54096,0,5.0,Pad,1,17.0,Married,4,Female,3.0,2.0,21.0,9.0,Fashion,6,3,0,4.0,235.31,1,3,5,135,中等价值用户,1,1,0,0,3,低价值用户,0.0,低风险
54097,0,28.0,Mobile Phone,1,17.0,Single,4,Female,4.0,2.0,20.0,5.0,Laptop & Accessory,8,5,1,1.0,169.4,2,3,3,233,中等价值用户,0,2,0,3,1,新用户,0.02,低风险
54098,0,1.0,Mobile Phone,1,7.0,Single,5,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,3,3,0,2.0,171.17,4,3,3,433,中等价值用户,0,2,1,3,1,新用户,0.02,低风险
54099,0,1.0,Mobile Phone,1,19.0,Single,4,Male,4.0,2.0,14.0,5.0,Mobile Phone,3,1,0,2.0,151.47,2,3,2,232,普通用户,0,2,1,4,1,新用户,0.07,低风险
54100,0,14.0,Pad,1,18.0,Married,4,Female,4.0,10.0,12.0,5.0,Laptop & Accessory,3,3,0,3.0,188.23,2,5,4,254,高价值用户,1,1,0,3,0,高价值忠诚用户,0.0,低风险
54101,0,14.0,Mobile Phone,3,9.0,Married,4,Female,4.0,6.0,15.0,11.0,Laptop & Accessory,5,4,0,2.0,181.77,1,5,4,154,高价值用户,0,1,0,3,0,高价值忠诚用户,0.0,低风险
54102,0,1.0,Phone,2,9.0,Married,4,Female,3.0,2.0,15.0,3.0,Mobile Phone,6,4,0,1.0,146.87,4,3,2,432,普通用户,2,1,0,4,2,普通活跃用户,0.07,低风险
54103,0,4.0,Mobile Phone,1,7.0,Married,4,Male,4.0,2.0,14.0,8.0,Mobile Phone,3,4,0,1.0,162.48,2,3,3,233,中等价值用户,0,1,1,4,1,新用户,0.0,低风险
54104,0,1.0,Mobile Phone,1,9.0,Married,4,Male,3.0,2.0,20.0,3.0,Mobile Phone,8,3,1,1.0,164.77,4,3,3,433,中等价值用户,0,1,1,4,1,新用户,0.12,低风险
54105,0,21.0,Mobile Phone,1,32.0,Single,4,Male,3.0,13.0,24.0,3.0,Fashion,4,3,0,2.0,211.33,4,5,5,455,高价值用户,0,2,1,0,0,高价值忠诚用户,0.05,低风险
54106,0,7.0,Pad,1,7.0,Married,5,Male,3.0,2.0,13.0,1.0,Mobile Phone,3,3,0,1.0,145.08,5,3,2,532,普通用户,1,1,1,4,2,普通活跃用户,0.02,低风险
54107,0,12.0,Mobile Phone,3,7.0,Married,4,Male,3.0,6.0,16.0,9.0,Laptop & Accessory,2,4,0,5.0,169.4,1,5,3,153,中等价值用户,0,1,1,3,0,高价值忠诚用户,0.01,低风险
54108,0,5.0,Mobile Phone,3,9.0,Married,4,Male,3.0,2.0,20.0,3.0,Mobile Phone,2,3,0,2.0,155.67,4,3,3,433,中等价值用户,0,1,1,4,1,新用户,0.01,低风险
54109,0,12.0,Pad,1,13.0,Married,5,Male,4.0,8.0,12.0,8.0,Laptop & Accessory,4,3,0,3.0,178.21,2,5,4,254,高价值用户,1,1,1,3,0,高价值忠诚用户,0.01,低风险
54110,0,16.0,Mobile Phone,1,25.0,Married,4,Male,3.0,2.0,18.0,3.0,Laptop & Accessory,8,5,1,1.0,179.1,4,3,4,434,中等价值用户,0,1,1,3,1,新用户,0.0,低风险
54111,0,15.0,Mobile Phone,1,7.0,Married,4,Male,4.0,2.0,23.0,1.0,Mobile Phone,5,1,0,1.0,152.82,5,3,2,532,普通用户,0,1,1,4,1,新用户,0.02,低风险
54112,0,21.0,Pad,1,7.0,Married,4,Female,4.0,2.0,19.0,13.0,Fashion,2,4,0,1.0,244.57,1,3,5,135,中等价值用户,1,1,0,0,3,低价值用户,0.0,低风险
54113,0,9.0,Mobile Phone,1,18.0,Married,4,Male,3.0,3.0,12.0,3.0,Mobile Phone,9,3,1,1.0,151.6,4,4,2,442,普通用户,0,1,1,4,1,新用户,0.16,低风险
54114,0,1.0,Mobile Phone,1,7.0,Single,4,Male,4.0,2.0,13.0,3.0,Mobile Phone,2,3,0,1.0,158.75,4,3,3,433,中等价值用户,0,2,1,4,1,新用户,0.1,低风险
54115,0,9.0,Mobile Phone,1,16.0,Single,4,Male,3.0,2.0,20.0,9.0,Laptop & Accessory,3,3,0,1.0,175.98,1,3,4,134,中等价值用户,0,2,1,3,1,新用户,0.01,低风险
54116,0,7.0,Mobile Phone,1,22.0,Married,4,Female,4.0,9.0,14.0,2.0,Laptop & Accessory,2,1,1,6.0,37.0,5,5,1,551,普通用户,0,1,0,3,0,高价值忠诚用户,0.04,低风险
54117,0,6.0,Mobile Phone,1,36.0,Single,5,Female,3.0,5.0,14.0,2.0,Mobile Phone,3,4,0,4.0,153.37,5,5,2,552,普通用户,0,2,0,4,1,新用户,0.07,低风险
54118,0,14.0,Phone,1,7.0,Married,4,Male,3.0,2.0,20.0,1.0,Mobile Phone,10,1,0,1.0,149.06,5,3,2,532,普通用户,2,1,1,4,2,普通活跃用户,0.05,低风险
54119,0,6.0,Phone,3,7.0,Married,5,Male,4.0,3.0,15.0,3.0,Mobile Phone,2,4,0,1.0,147.69,4,4,2,442,普通用户,2,1,1,4,2,普通活跃用户,0.04,低风险
54120,0,13.0,Mobile Phone,1,31.0,Single,4,Male,3.0,2.0,14.0,8.0,Laptop & Accessory,9,1,0,2.0,166.08,2,3,3,233,中等价值用户,0,2,1,3,1,新用户,0.0,低风险
54121,0,12.0,Mobile Phone,1,17.0,Married,6,Female,3.0,2.0,13.0,12.0,Fashion,5,3,0,2.0,257.06,1,3,5,135,中等价值用户,0,1,0,0,3,低价值用户,0.0,低风险
54122,0,6.0,Mobile Phone,3,7.0,Married,4,Female,3.0,6.0,20.0,3.0,Fashion,3,1,0,4.0,229.22,4,5,5,455,高价值用户,0,1,0,0,3,低价值用户,0.01,低风险
54123,0,11.0,Mobile Phone,1,17.0,Married,2,Female,3.0,7.0,26.0,9.0,Fashion,3,1,1,1.0,262.44,1,5,5,155,高价值用户,0,1,0,0,3,低价值用户,0.01,低风险
54124,0,1.0,Mobile Phone,3,15.0,Married,4,Female,3.0,2.0,23.0,5.0,Laptop & Accessory,2,3,1,2.0,174.07,2,3,4,234,中等价值用户,0,1,0,3,1,新用户,0.01,低风险
54125,0,26.0,Pad,3,127.0,Married,4,Male,3.0,2.0,16.0,1.0,Mobile Phone,4,1,0,2.0,159.82,5,3,3,533,中等价值用户,1,1,1,4,1,新用户,0.02,低风险
54126,0,18.0,Phone,1,7.0,Single,4,Male,3.0,2.0,13.0,3.0,Mobile Phone,8,1,1,1.0,149.36,4,3,2,432,普通用户,2,2,1,4,2,普通活跃用户,0.03,低风险
54127,0,1.0,Phone,3,12.0,Single,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,3,5,1,2.0,148.8,4,3,2,432,普通用户,2,2,1,4,2,普通活跃用户,0.07,低风险
54128,0,13.0,Pad,1,16.0,Single,4,Male,3.0,2.0,15.0,4.0,Others,4,1,0,1.0,319.31,3,3,5,335,中等价值用户,1,2,1,5,1,新用户,0.09,低风险
54129,1,1.0,Pad,3,16.0,Married,4,Male,3.0,2.0,20.0,1.0,Mobile Phone,3,5,0,2.0,142.9,5,3,2,532,普通用户,1,1,1,4,2,普通活跃用户,0.91,高风险
54130,0,13.0,Mobile Phone,3,10.0,Married,5,Female,4.0,4.0,20.0,5.0,Fashion,2,1,0,4.0,201.44,2,5,4,254,高价值用户,0,1,0,0,3,低价值用户,0.04,低风险
54131,0,13.0,Pad,1,11.0,Married,4,Female,4.0,2.0,14.0,3.0,Laptop & Accessory,9,4,0,2.0,176.31,4,3,4,434,中等价值用户,1,1,0,3,1,新用户,0.0,低风险
54132,0,33.0,Pad,1,7.0,Married,4,Male,3.0,2.0,22.0,10.0,Laptop & Accessory,3,3,0,1.0,188.06,1,3,4,134,中等价值用户,1,1,1,3,1,新用户,0.0,低风险
54133,1,1.0,Mobile Phone,1,7.0,Married,4,Male,3.0,3.0,15.0,3.0,Mobile Phone,11,1,1,3.0,172.87,4,4,3,443,中等价值用户,0,1,1,4,1,新用户,0.84,高风险
54134,0,16.0,Mobile Phone,1,9.0,Married,4,Male,3.0,5.0,15.0,15.0,Others,7,3,0,2.0,313.8,1,5,5,155,高价值用户,0,1,1,5,0,高价值忠诚用户,0.0,低风险
54135,1,23.0,Phone,1,14.0,Married,4,Male,4.0,10.0,12.0,9.0,Mobile Phone,10,3,0,7.0,148.39,1,5,2,152,普通用户,2,1,1,4,0,高价值忠诚用户,0.87,高风险
54136,0,15.0,Mobile Phone,1,35.0,Married,5,Female,3.0,2.0,24.0,11.0,Grocery,2,4,0,2.0,260.7,1,3,5,135,中等价值用户,0,1,0,1,3,低价值用户,0.01,低风险
54137,0,8.0,Mobile Phone,3,35.0,Married,5,Female,4.0,2.0,22.0,8.0,Laptop & Accessory,3,3,0,2.0,192.12,2,3,4,234,中等价值用户,0,1,0,3,1,新用户,0.0,低风险
54138,0,13.0,Pad,3,22.0,Married,6,Male,3.0,12.0,25.0,12.0,Laptop & Accessory,3,1,0,5.0,179.06,1,5,4,154,高价值用户,1,1,1,3,0,高价值忠诚用户,0.0,低风险
54139,0,15.0,Mobile Phone,3,10.0,Married,5,Male,3.0,2.0,12.0,3.0,Laptop & Accessory,4,4,0,1.0,214.38,4,3,5,435,中等价值用户,0,1,1,3,1,新用户,0.01,低风险
54140,0,6.0,Phone,1,9.0,Single,4,Male,4.0,2.0,15.0,3.0,Mobile Phone,3,5,0,2.0,149.39,4,3,2,432,普通用户,2,2,1,4,2,普通活跃用户,0.0,低风险
54141,0,9.0,Mobile Phone,2,33.0,Single,4,Female,3.0,2.0,17.0,3.0,Fashion,3,1,1,2.0,213.37,4,3,5,435,中等价值用户,0,2,0,0,3,低价值用户,0.01,低风险
54142,0,12.0,Mobile Phone,3,17.0,Married,4,Female,4.0,2.0,12.0,10.0,Laptop & Accessory,3,1,0,1.0,178.43,1,3,4,134,中等价值用户,0,1,0,3,1,新用户,0.02,低风险
54143,1,14.0,Pad,3,7.0,Married,4,Male,4.0,2.0,13.0,2.0,Laptop & Accessory,9,3,0,2.0,192.28,5,3,4,534,中等价值用户,1,1,1,3,1,新用户,0.84,高风险
54144,0,13.0,Mobile Phone,3,18.0,Married,5,Female,4.0,2.0,14.0,1.0,Laptop & Accessory,6,1,0,2.0,191.52,5,3,4,534,中等价值用户,0,1,0,3,1,新用户,0.01,低风险
54145,0,19.0,Mobile Phone,3,27.0,Single,4,Female,3.0,2.0,16.0,2.0,Laptop & Accessory,10,3,0,2.0,173.5,5,3,4,534,中等价值用户,0,2,0,3,1,新用户,0.02,低风险
