,作物编号,作物名称,地块类型,种植季次,亩产量/斤,销售单价平均值/(元/斤),种植成本/(元/亩),预期销售量/斤,地块名称,地块面积/亩,豆类,种植规模,是否种,年份,yield,area,cost,是否种豆
572,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F3,0.6,0,0.2551995849609375,1.0,2023,1837.4370117187498,0.2551995849609375,673.726904296875,0.0
573,22,茄子,智慧大棚,第二季,7200.0,6.6,2640.0,2160.0,F4,0.6,0,0.20566040039062497,1.0,2023,1480.7548828124998,0.20566040039062497,542.94345703125,0.0
574,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F1,0.6,0,0.36378805160522454,1.0,2023,1091.3641548156736,0.36378805160522454,1091.3641548156736,0.0
575,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F2,0.6,0,0.18,1.0,2023,540.0,0.18,540.0,0.0
576,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F3,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
577,23,菠菜,智慧大棚,第二季,3000.0,6.9,3000.0,900.0,F4,0.6,0,0.2999995994567871,1.0,2023,899.9987983703613,0.2999995994567871,899.9987983703613,0.0
578,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D1,15.0,0,4.5,1.0,2023,10800.0,4.5,9000.0,0.0
579,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D2,10.0,0,3.0,0.0,2023,0.0,0.0,0.0,0.0
580,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D3,14.0,0,4.2,1.0,2023,10080.0,4.2,8400.0,0.0
581,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D4,6.0,0,1.7999999999999998,1.0,2023,4320.0,1.7999999999999998,3599.9999999999995,0.0
582,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D5,10.0,0,3.0,-0.0,2023,-0.0,-0.0,-0.0,-0.0
583,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D6,12.0,0,3.6,-0.0,2023,-0.0,-0.0,-0.0,-0.0
584,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D7,22.0,0,6.6,1.0,2023,15840.0,6.6,13200.0,0.0
585,24,青椒,水浇地,第一季,2400.0,5.25,2000.0,1800.0,D8,20.0,0,6.0,1.0,2023,14400.0,6.0,12000.0,0.0
586,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E1,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
587,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E2,0.6,0,0.6,-0.0,2023,-0.0,-0.0,-0.0,-0.0
588,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E3,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
589,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E4,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
590,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E5,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
591,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E6,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
592,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E7,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
593,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E8,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
594,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E9,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
595,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E10,0.6,0,0.18,-0.0,2023,-0.0,-0.0,-0.0,-0.0
596,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E11,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
597,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E12,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
598,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E13,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
599,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E14,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
600,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E15,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
601,24,青椒,普通大棚,第一季,3000.0,5.25,2000.0,1800.0,E16,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
602,24,青椒,智慧大棚,第一季,3000.0,5.25,2000.0,1800.0,F1,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
603,24,青椒,智慧大棚,第一季,3000.0,5.25,2000.0,1800.0,F2,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
604,24,青椒,智慧大棚,第一季,3000.0,5.25,2000.0,1800.0,F3,0.6,0,0.18,0.0,2023,0.0,0.0,0.0,0.0
605,24,青椒,智慧大棚,第一季,3000.0,5.25,2000.0,1800.0,F4,0.6,0,0.18,1.0,2023,540.0,0.18,360.0,0.0
606,24,青椒,智慧大棚,第二季,2700.0,6.8,2200.0,810.0,F1,0.6,0,0.5610479736328124,-0.0,2023,-0.0,-0.0,-0.0,-0.0
607,24,青椒,智慧大棚,第二季,2700.0,6.8,2200.0,810.0,F2,0.6,0,0.20749328613281248,0.0,2023,0.0,0.0,0.0,0.0
608,24,青椒,智慧大棚,第二季,2700.0,6.8,2200.0,810.0,F3,0.6,0,0.5784027099609376,1.0,2023,1561.6873168945315,0.5784027099609376,1272.4859619140627,0.0
609,24,青椒,智慧大棚,第二季,2700.0,6.8,2200.0,810.0,F4,0.6,0,0.3895001220703125,-0.0,2023,-0.0,-0.0,-0.0,-0.0
610,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D1,15.0,0,14.270370483398436,-0.0,2023,-0.0,-0.0,-0.0,-0.0
611,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D2,10.0,0,8.913726806640625,0.0,2023,0.0,0.0,0.0,0.0
612,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D3,14.0,0,10.12103271484375,1.0,2023,33399.407958984375,10.12103271484375,30363.09814453125,0.0
613,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D4,6.0,0,5.697894287109375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
614,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D5,10.0,0,5.2652587890625,0.0,2023,0.0,0.0,0.0,0.0
615,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D6,12.0,0,3.7289428710937496,1.0,2023,12305.511474609373,3.7289428710937496,11186.828613281248,0.0
616,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D7,22.0,0,19.9227294921875,0.0,2023,0.0,0.0,0.0,0.0
617,25,菜花,水浇地,第一季,3300.0,5.5,3000.0,3600.0,D8,20.0,0,11.0509033203125,-0.0,2023,-0.0,-0.0,-0.0,-0.0
618,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E1,0.6,0,0.5074200439453125,0.0,2023,0.0,0.0,0.0,0.0
619,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E2,0.6,0,0.25736572265625,0.0,2023,0.0,0.0,0.0,0.0
620,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E3,0.6,0,0.327835693359375,1.0,2023,1311.3427734375,0.327835693359375,983.507080078125,0.0
621,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E4,0.6,0,0.22589904785156248,1.0,2023,903.5961914062499,0.22589904785156248,677.6971435546874,0.0
622,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E5,0.6,0,0.32206787109375,1.0,2023,1288.271484375,0.32206787109375,966.20361328125,0.0
623,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E6,0.6,0,0.516199951171875,1.0,2023,2064.7998046875,0.516199951171875,1548.599853515625,0.0
624,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E7,0.6,0,0.3946014404296874,-0.0,2023,-0.0,-0.0,-0.0,-0.0
625,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E8,0.6,0,0.5810174560546875,1.0,2023,2324.06982421875,0.5810174560546875,1743.0523681640625,0.0
626,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E9,0.6,0,0.514866943359375,0.0,2023,0.0,0.0,0.0,0.0
627,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E10,0.6,0,0.4101361083984375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
628,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E11,0.6,0,0.389205322265625,0.0,2023,0.0,0.0,0.0,0.0
629,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E12,0.6,0,0.5712506103515624,0.0,2023,0.0,0.0,0.0,0.0
630,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E13,0.6,0,0.3833349609375,1.0,2023,1533.33984375,0.3833349609375,1150.0048828125,0.0
631,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E14,0.6,0,0.4546380615234375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
632,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E15,0.6,0,0.4701214599609375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
633,25,菜花,普通大棚,第一季,4000.0,5.5,3000.0,3600.0,E16,0.6,0,0.3292327880859375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
634,25,菜花,智慧大棚,第一季,4000.0,5.5,3000.0,3600.0,F1,0.6,0,0.304149169921875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
635,25,菜花,智慧大棚,第一季,4000.0,5.5,3000.0,3600.0,F2,0.6,0,0.3458953857421875,0.0,2023,0.0,0.0,0.0,0.0
636,25,菜花,智慧大棚,第一季,4000.0,5.5,3000.0,3600.0,F3,0.6,0,0.4612005615234375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
637,25,菜花,智慧大棚,第一季,4000.0,5.5,3000.0,3600.0,F4,0.6,0,0.44344848632812495,1.0,2023,1773.7939453124998,0.44344848632812495,1330.3454589843748,0.0
638,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D1,15.0,0,8.821060180664062,-0.0,2023,-0.0,-0.0,-0.0,-0.0
639,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D2,10.0,0,7.072723388671875,0.0,2023,0.0,0.0,0.0,0.0
640,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D3,14.0,0,9.245947265625,-0.0,2023,-0.0,-0.0,-0.0,-0.0
641,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D4,6.0,0,5.3464416503906245,1.0,2023,19781.83410644531,5.3464416503906245,18712.545776367184,0.0
642,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D5,10.0,0,7.118438720703125,1.0,2023,26338.223266601562,7.118438720703125,24914.535522460938,0.0
643,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D6,12.0,0,6.14630126953125,-0.0,2023,-0.0,-0.0,-0.0,-0.0
644,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D7,22.0,0,12.557348632812499,-0.0,2023,-0.0,-0.0,-0.0,-0.0
645,26,包菜,水浇地,第一季,3700.0,6.5,3500.0,4050.0,D8,20.0,0,16.142288208007812,1.0,2023,59726.466369628906,16.142288208007812,56498.008728027344,0.0
646,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E1,0.6,0,0.36431396484375,1.0,2023,1639.412841796875,0.36431396484375,1275.098876953125,0.0
647,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E2,0.6,0,0.47867065429687494,-0.0,2023,-0.0,-0.0,-0.0,-0.0
648,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E3,0.6,0,0.32977111816406246,1.0,2023,1483.970031738281,0.32977111816406246,1154.1989135742185,0.0
649,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E4,0.6,0,0.19708557128906248,0.0,2023,0.0,0.0,0.0,0.0
650,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E5,0.6,0,0.43402770996093754,-0.0,2023,-0.0,-0.0,-0.0,-0.0
651,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E6,0.6,0,0.23417907714843747,1.0,2023,1053.8058471679685,0.23417907714843747,819.6267700195311,0.0
652,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E7,0.6,0,0.2677353858947753,1.0,2023,1204.8092365264888,0.2677353858947753,937.0738506317135,0.0
653,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E8,0.6,0,0.43420715332031246,1.0,2023,1953.932189941406,0.43420715332031246,1519.7250366210935,0.0
654,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E9,0.6,0,0.275899658203125,0.0,2023,0.0,0.0,0.0,0.0
655,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E10,0.6,0,0.29007568359375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
656,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E11,0.6,0,0.5722503662109375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
657,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E12,0.6,0,0.45436929702758794,1.0,2023,2044.6618366241457,0.45436929702758794,1590.2925395965578,0.0
658,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E13,0.6,0,0.44375610351562494,1.0,2023,1996.9024658203123,0.44375610351562494,1553.1463623046873,0.0
659,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E14,0.6,0,0.5132519531249999,-0.0,2023,-0.0,-0.0,-0.0,-0.0
660,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E15,0.6,0,0.20719848632812496,0.0,2023,0.0,0.0,0.0,0.0
661,26,包菜,普通大棚,第一季,4500.0,6.5,3500.0,4050.0,E16,0.6,0,0.3219140625,-0.0,2023,-0.0,-0.0,-0.0,-0.0
662,26,包菜,智慧大棚,第一季,4500.0,6.5,3500.0,4050.0,F1,0.6,0,0.42647827148437506,1.0,2023,1919.1522216796877,0.42647827148437506,1492.6739501953127,0.0
663,26,包菜,智慧大棚,第一季,4500.0,6.5,3500.0,4050.0,F2,0.6,0,0.241318359375,1.0,2023,1085.9326171875,0.241318359375,844.6142578125,0.0
664,26,包菜,智慧大棚,第一季,4500.0,6.5,3500.0,4050.0,F3,0.6,0,0.3970751953125,1.0,2023,1786.83837890625,0.3970751953125,1389.76318359375,0.0
665,26,包菜,智慧大棚,第一季,4500.0,6.5,3500.0,4050.0,F4,0.6,0,0.541424560546875,0.0,2023,0.0,0.0,0.0,0.0
666,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D1,15.0,0,6.155044555664063,0.0,2023,0.0,0.0,0.0,0.0
667,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D2,10.0,0,7.84027099609375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
668,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D3,14.0,0,5.0400939941406255,0.0,2023,0.0,0.0,0.0,0.0
669,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D4,6.0,0,4.330920410156248,1.0,2023,17756.773681640618,4.330920410156248,8661.840820312496,0.0
670,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D5,10.0,0,5.74249267578125,1.0,2023,23544.219970703125,5.74249267578125,11484.9853515625,0.0
671,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D6,12.0,0,5.1785888671875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
672,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D7,22.0,0,10.591461181640623,1.0,2023,43424.990844726555,10.591461181640623,21182.922363281246,0.0
673,27,油麦菜,水浇地,第一季,4100.0,5.0,2000.0,4500.0,D8,20.0,0,10.39935302734375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
674,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E1,0.6,0,0.55749755859375,1.0,2023,2787.4877929687505,0.55749755859375,1114.9951171875,0.0
675,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E2,0.6,0,0.48552795410156246,0.0,2023,0.0,0.0,0.0,0.0
676,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E3,0.6,0,0.38998718261718746,1.0,2023,1949.9359130859373,0.38998718261718746,779.9743652343749,0.0
677,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E4,0.6,0,0.5541137695312499,1.0,2023,2770.5688476562495,0.5541137695312499,1108.2275390624998,0.0
678,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E5,0.6,0,0.44949829101562494,1.0,2023,2247.4914550781245,0.44949829101562494,898.9965820312499,0.0
679,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E6,0.6,0,0.58918212890625,0.0,2023,0.0,0.0,0.0,0.0
680,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E7,0.6,0,0.455419921875,1.0,2023,2277.099609375,0.455419921875,910.83984375,0.0
681,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E8,0.6,0,0.502664794921875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
682,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E9,0.6,0,0.5475,1.0,2023,2737.5,0.5475,1095.0,0.0
683,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E10,0.6,0,0.5896820068359374,0.0,2023,0.0,0.0,0.0,0.0
684,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E11,0.6,0,0.45383056640625,0.0,2023,0.0,0.0,0.0,0.0
685,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E12,0.6,0,0.37728515625,1.0,2023,1886.4257812499998,0.37728515625,754.5703125,0.0
686,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E13,0.6,0,0.44546081542968746,-0.0,2023,-0.0,-0.0,-0.0,-0.0
687,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E14,0.6,0,0.3166076660156249,-0.0,2023,-0.0,-0.0,-0.0,-0.0
688,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E15,0.6,0,0.2322308349609375,0.0,2023,0.0,0.0,0.0,0.0
689,27,油麦菜,普通大棚,第一季,5000.0,5.0,2000.0,4500.0,E16,0.6,0,0.3196710205078125,1.0,2023,1598.3551025390625,0.3196710205078125,639.342041015625,0.0
690,27,油麦菜,智慧大棚,第一季,5000.0,5.0,2000.0,4500.0,F1,0.6,0,0.459957275390625,-0.0,2023,-0.0,-0.0,-0.0,-0.0
691,27,油麦菜,智慧大棚,第一季,5000.0,5.0,2000.0,4500.0,F2,0.6,0,0.584901123046875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
692,27,油麦菜,智慧大棚,第一季,5000.0,5.0,2000.0,4500.0,F3,0.6,0,0.24175415039062495,-0.0,2023,-0.0,-0.0,-0.0,-0.0
693,27,油麦菜,智慧大棚,第一季,5000.0,5.0,2000.0,4500.0,F4,0.6,0,0.5819659423828125,1.0,2023,2909.8297119140625,0.5819659423828125,1163.931884765625,0.0
694,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D1,15.0,0,7.149673461914063,1.0,2023,22878.955078125004,7.149673461914063,14299.346923828127,0.0
695,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D2,10.0,0,5.751678466796875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
696,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D3,14.0,0,11.184832763671876,1.0,2023,35791.46484375,11.184832763671876,22369.665527343754,0.0
697,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D4,6.0,0,3.278485107421875,1.0,2023,10491.15234375,3.278485107421875,6556.97021484375,0.0
698,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D5,10.0,0,8.41619873046875,-0.0,2023,-0.0,-0.0,-0.0,-0.0
699,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D6,12.0,0,8.530078124999998,1.0,2023,27296.249999999993,8.530078124999998,17060.156249999996,0.0
700,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D7,22.0,0,8.46202392578125,1.0,2023,27078.476562499996,8.46202392578125,16924.0478515625,0.0
701,28,小青菜,水浇地,第一季,3200.0,5.75,2000.0,34400.0,D8,20.0,0,12.62101936340332,1.0,2023,40387.261962890625,12.62101936340332,25242.03872680664,0.0
702,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E1,0.6,0,0.36110961914062495,1.0,2023,1444.4384765624998,0.36110961914062495,722.2192382812499,0.0
703,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E2,0.6,0,0.34130676269531246,-0.0,2023,-0.0,-0.0,-0.0,-0.0
704,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E3,0.6,0,0.5709045410156249,1.0,2023,2283.6181640624995,0.5709045410156249,1141.8090820312498,0.0
705,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E4,0.6,0,0.5624322509765625,1.0,2023,2249.72900390625,0.5624322509765625,1124.864501953125,0.0
706,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E5,0.6,0,0.2242071533203125,0.0,2023,0.0,0.0,0.0,0.0
707,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E6,0.6,0,0.4179931640625,1.0,2023,1671.97265625,0.4179931640625,835.986328125,0.0
708,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E7,0.6,0,0.21683715820312496,1.0,2023,867.3486328124999,0.21683715820312496,433.67431640624994,0.0
709,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E8,0.6,0,0.29607421875,0.0,2023,0.0,0.0,0.0,0.0
710,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E9,0.6,0,0.37825927734375,1.0,2023,1513.037109375,0.37825927734375,756.5185546875,0.0
711,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E10,0.6,0,0.200584716796875,1.0,2023,802.3388671875,0.200584716796875,401.16943359375,0.0
712,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E11,0.6,0,0.24370239257812495,1.0,2023,974.8095703124998,0.24370239257812495,487.4047851562499,0.0
713,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E12,0.6,0,0.5436419677734374,0.0,2023,0.0,0.0,0.0,0.0
714,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E13,0.6,0,0.42706787109375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
715,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E14,0.6,0,0.40381713867187496,1.0,2023,1615.2685546874998,0.40381713867187496,807.6342773437499,0.0
716,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E15,0.6,0,0.4922698974609375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
717,28,小青菜,普通大棚,第一季,4000.0,5.75,2000.0,34400.0,E16,0.6,0,0.32155517578125,-0.0,2023,-0.0,-0.0,-0.0,-0.0
718,28,小青菜,智慧大棚,第一季,4000.0,5.75,2000.0,34400.0,F1,0.6,0,0.3075714111328125,0.0,2023,0.0,0.0,0.0,0.0
719,28,小青菜,智慧大棚,第一季,4000.0,5.75,2000.0,34400.0,F2,0.6,0,0.34447265625,0.0,2023,0.0,0.0,0.0,0.0
720,28,小青菜,智慧大棚,第一季,4000.0,5.75,2000.0,34400.0,F3,0.6,0,0.589130859375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
721,28,小青菜,智慧大棚,第一季,4000.0,5.75,2000.0,34400.0,F4,0.6,0,0.4983966064453125,1.0,2023,1993.58642578125,0.4983966064453125,996.793212890625,0.0
722,28,小青菜,智慧大棚,第二季,3600.0,6.9,2200.0,1080.0,F1,0.6,0,0.22293823242187497,-0.0,2023,-0.0,-0.0,-0.0,-0.0
723,28,小青菜,智慧大棚,第二季,3600.0,6.9,2200.0,1080.0,F2,0.6,0,0.43616821289062496,0.0,2023,0.0,0.0,0.0,0.0
724,28,小青菜,智慧大棚,第二季,3600.0,6.9,2200.0,1080.0,F3,0.6,0,0.21406860351562496,-0.0,2023,-0.0,-0.0,-0.0,-0.0
725,28,小青菜,智慧大棚,第二季,3600.0,6.9,2200.0,1080.0,F4,0.6,0,0.3230163574218749,1.0,2023,1162.8588867187495,0.3230163574218749,710.6359863281248,0.0
726,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D1,15.0,0,5.2998046875,1.0,2023,63597.65625,5.2998046875,18549.31640625,0.0
727,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D2,10.0,0,4.6064453125,1.0,2023,55277.34375,4.6064453125,16122.55859375,0.0
728,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D3,14.0,0,8.93431396484375,-0.0,2023,-0.0,-0.0,-0.0,-0.0
729,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D4,6.0,0,4.732745361328124,0.0,2023,0.0,0.0,0.0,0.0
730,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D5,10.0,0,4.92388916015625,1.0,2023,59086.669921875,4.92388916015625,17233.612060546875,0.0
731,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D6,12.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
732,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D7,22.0,0,9.124682617187501,1.0,2023,109496.19140625001,9.124682617187501,31936.389160156254,0.0
733,29,黄瓜,水浇地,第一季,12000.0,7.0,3500.0,9000.0,D8,20.0,0,10.472412109375,1.0,2023,125668.9453125,10.472412109375,36653.4423828125,0.0
734,29,黄瓜,普通大棚,第一季,15000.0,7.0,3500.0,9000.0,E1,0.6,0,0.3539194679260253,1.0,2023,5308.792018890379,0.3539194679260253,1238.7181377410886,0.0
735,29,黄瓜,普通大棚,第一季,15000.0,7.0,3500.0,9000.0,E2,0.6,0,0.3985748291015625,0.0,2023,0.0,0.0,0.0,0.0
736,29,黄瓜,普通大棚,第一季,15000.0,7.0,3500.0,9000.0,E3,0.6,0,0.309942626953125,1.0,2023,4649.139404296875,0.309942626953125,1084.7991943359375,0.0
737,29,黄瓜,普通大棚,第一季,15000.0,7.0,3500.0,9000.0,E4,0.6,0,0.29856079101562494,-0.0,2023,-0.0,-0.0,-0.0,-0.0
